mode,date,TZname_on,TZcode_on,TZname_off,TZcode_off,count
bus,20201116,Bondi Junction Station,517,Randwick North High School,654,37
bus,20201116,Bondi Junction Station,517,Randwick_Park Av and Gilderthorpe Av,651,36
bus,20201116,Bondi Junction Station,517,Randwick Plaza,657,159
bus,20201116,Bondi Junction Station,517,Rose Bay Ferry Wharf,574,382
bus,20201116,Bondi Junction Station,517,Rose Bay Towns Rd,573,92
bus,20201116,Bondi Junction Station,517,Tamarama Beach,503,64
bus,20201116,Bondi Junction Station,517,University of NSW,615,54
bus,20201116,Bondi Junction Station,517,Victoria Barracks,560,38
bus,20201116,Bondi Junction Station,517,War Memorial Hospital,522,85
bus,20201116,Bondi Junction Station,517,Waverley,524,281
bus,20201116,Bondi Junction Station,517,Woollahra Galleries,578,64
bus,20201116,Bondi Junction_Waverley Library,525,,,43
bus,20201116,Bondi Junction_Waverley Library,525,Bondi,501,36
bus,20201116,Bondi Junction_Waverley Library,525,Bondi Beach,513,81
bus,20201116,Bondi Junction_Waverley Library,525,Bondi Junction_Waverley Library,525,41
bus,20201116,Bondi Junction_Waverley Library,525,Darlinghurst_Little Oxford St and Crown St,184,111
bus,20201116,Bondi Junction_Waverley Library,525,Five Ways Paddington,557,53
bus,20201116,Bondi Junction_Waverley Library,525,Oxford Square,188,40
bus,20201116,Bondi Junction_Waverley Library,525,Paddington_Flinders St and Taylor St,185,63
bus,20201116,Bondi Junction_Waverley Library,525,Paddington Markets,563,257
bus,20201116,Bondi Junction_Waverley Library,525,Victoria Barracks,560,42
bus,20201116,Bondi Junction_Waverley Library,525,Woollahra Galleries,578,53
bus,20201116,Bondi_Paul St and Kenilworth St,519,Bondi Beach,513,76
bus,20201116,Bondi_Paul St and Kenilworth St,519,Bondi Junction CBD,518,62
bus,20201116,Bondi_Paul St and Kenilworth St,519,Bondi Junction Station,517,50
bus,20201116,Bondi_Watson St and Grove St,502,Bathurst St and Elizabeth St,116,40
bus,20201116,Bondi_Watson St and Grove St,502,Bondi Junction CBD,518,385
bus,20201116,Bondi_Watson St and Grove St,502,Bondi Junction Station,517,366
bus,20201116,Bonnyrigg Plaza,3400,,,35
bus,20201116,Bonnyrigg Plaza,3400,Bonnyrigg Heights_Aplin Rd and Simpson Rd,3402,36
bus,20201116,Bonnyrigg Plaza,3400,Liverpool Station,3843,42
bus,20201116,Botany Industrial Area,408,Beaconsfield Industrial Area_Green Square Station,264,130
bus,20201116,Botany Industrial Area,408,Central Station,146,37
bus,20201116,Botany Industrial Area,408,Mascot_Public School,414,107
bus,20201116,Botany Industrial Area,408,Port Air Industrial Estate,407,35
bus,20201116,Botany Industrial Area,408,Redfern Station,215,222
bus,20201116,Botany William St,406,Eastgardens Shopping Centre,423,41
bus,20201116,Bourke St and Mort St,202,Bondi Junction Station,517,35
bus,20201116,Bourke St and Mort St,202,Bondi Junction_Waverley Library,525,36
bus,20201116,Bourke St and Mort St,202,Coogee Beach,604,35
bus,20201116,Bradbury_Baden Powell Res,3202,,,78
bus,20201116,Bradbury_Baden Powell Res,3202,Campbelltown Town Centre_Campbelltown Station,3215,47
bus,20201116,Bradbury Shopping Centre,3200,Campbelltown Town Centre_Campbelltown Station,3215,139
bus,20201116,Branxton Station,6701,,,42
bus,20201116,Branxton Station,6701,Branxton Station,6701,59
bus,20201116,Breakfast Point,664,Burwood Station_North,895,76
bus,20201116,Brighton-Le-Sands,2756,Brighton-Le-Sands,2756,37
bus,20201116,Brighton-Le-Sands,2756,Rockdale Station,2766,457
bus,20201116,Brisbane Water Secondary College Umina Campus,5381,Woy Woy Station,5397,62
bus,20201116,Brisbane Waters Private Hospital,5398,Woy Woy Station,5397,124
bus,20201116,Broadmeadow Station_East,6316,,,41
bus,20201116,Broadway Shopping Centre_Glebe_Glebe St and Cowper St,233,Sydney TAFE,144,104
bus,20201116,Broadway Shopping Centre_Glebe_Mountain St and Small St,158,,,59
bus,20201116,Broadway Shopping Centre_Glebe_Mountain St and Small St,158,Bathurst St and Elizabeth St,116,115
bus,20201116,Broadway Shopping Centre_Glebe_Mountain St and Small St,158,Broadway Shopping Centre_Glebe_Mountain St and Small St,158,42
bus,20201116,Broadway Shopping Centre_Glebe_Mountain St and Small St,158,Sheraton On The Park,98,111
bus,20201116,Broadway Shopping Centre_Glebe_Mountain St and Small St,158,Sydney CBD_Belmore Park,134,95
bus,20201116,Broadway Shopping Centre_Glebe_Mountain St and Small St,158,Sydney CBD_Downing Centre,121,172
bus,20201116,Broadway Shopping Centre_Glebe_Mountain St and Small St,158,Sydney CBD_McKell Building,143,68
bus,20201116,Broadway Shopping Centre_Glebe_Mountain St and Small St,158,Sydney CBD_Savings Bank Building,60,135
bus,20201116,Broadway Shopping Centre_Glebe_Mountain St and Small St,158,Sydney CBD_Sydney Central Building,140,87
bus,20201116,Broadway Shopping Centre_Glebe_Mountain St and Small St,158,Sydney TAFE,144,925
bus,20201116,Broadway Shopping Centre_Glebe_Mountain St and Small St,158,UTS_Ultimo_West,159,43
bus,20201116,Bronte,505,Bondi Junction Station,517,158
bus,20201116,Bronte Beach,504,Bondi Junction Station,517,553
bus,20201116,Bronte Beach,504,Waverley,524,92
bus,20201116,Brookvale Industrial Area,2144,,,182
bus,20201116,Brookvale Industrial Area,2144,Balgowlah Boys High School,2204,50
bus,20201116,Brookvale Industrial Area,2144,Big Bear Shopping Centre,1940,135
bus,20201116,Brookvale Industrial Area,2144,Brookvale Industrial Area,2144,178
bus,20201116,Brookvale Industrial Area,2144,Mackellar Girls High School,2157,161
bus,20201116,Brookvale Industrial Area,2144,Manly Grove Buisness Park,2210,127
bus,20201116,Brookvale Industrial Area,2144,Manly Oval,2208,86
bus,20201116,Brookvale Industrial Area,2144,Mosman Pk,1927,120
bus,20201116,Brookvale Industrial Area,2144,North Manly,2148,64
bus,20201116,Brookvale Industrial Area,2144,Sydney CBD_Wynyard Station_George St,57,1140
bus,20201116,Brookvale Industrial Area,2144,The Corso,2215,192
bus,20201116,Brookvale Industrial Area,2144,Totem Shopping Centre,2203,46
bus,20201116,Brookvale Oval,2143,,,75
bus,20201116,Brookvale Oval,2143,Dee Why Plaza,2107,95
bus,20201116,Bulli Station_East,5657,,,60
bus,20201116,Bulli Station_East,5657,Woonona Heights,5658,40
bus,20201116,Bundeena,2924,Bundeena,2924,36
bus,20201116,Bungan Head,2022,Basin Beach,2030,47
bus,20201116,Burnside Shopping Centre,1132,Parramatta Station_South,1059,135
bus,20201116,Burwood_Angelo St and Minna St,920,Burwood Plaza,915,185
bus,20201116,Burwood_Elsie St,913,,,49
bus,20201116,Burwood_Elsie St,913,Bayview Park Ferry Wharf,704,47
bus,20201116,Burwood_Elsie St,913,Breakfast Point,664,63
bus,20201116,Burwood_Elsie St,913,Canada Bay,735,93
bus,20201116,Burwood_Elsie St,913,Concord,703,100
bus,20201116,Burwood_Elsie St,913,Concord_Anderson Rd and Brays Rd,702,68
bus,20201116,Burwood_Elsie St,913,Concord Repatriation General Hospital,715,48
bus,20201116,Burwood_Elsie St,913,Five Dock Public School,738,72
bus,20201116,Burwood_Elsie St,913,Westside Private Hospital,706,162
bus,20201116,Burwood Girls High School,911,Burwood Station_North,895,84
bus,20201116,Burwood_Milton St,666,Burwood Station_North,895,56
bus,20201116,Burwood Plaza,915,,,55
bus,20201116,Burwood Plaza,915,Canada Bay,735,65
bus,20201116,Burwood Plaza,915,Five Dock _Great N Rd and Queens Rd,744,40
bus,20201116,Burwood Plaza,915,Homebush Park Business Centre,958,50
bus,20201116,Burwood Plaza,915,Olympic Park Station,1326,50
bus,20201116,Burwood Station_North,895,,,99
bus,20201116,Burwood Station_North,895,Burwood Station_North,895,38
bus,20201116,Burwood Station_North,895,Campsie_Beamish St and Ninth Av,2511,128
bus,20201116,Burwood Station_North,895,Croydon Park,936,44
bus,20201116,Burwood Station_North,895,Croydon Park_Beaufort St and Kater Pl,934,73
bus,20201116,Burwood Station_North,895,Croydon Park_Portland St and Georges River Rd,935,50
bus,20201116,Burwood Station_North,895,Henley Park,932,120
bus,20201116,Burwood Station_North,895,Strathfield Station_South,971,37
bus,20201116,Burwood Station_South,896,,,50
bus,20201116,Burwood Station_South,896,Burwood Heights_Badminton Rd and Hume Hwy,931,64
bus,20201116,Burwood Station_South,896,Burwood_Weldon St and Ethel St,922,48
bus,20201116,Burwood Station_South,896,Campsie_Beamish St and Ninth Av,2511,399
bus,20201116,Burwood Station_South,896,Campsie_Elizabeth Ln and Perry Ln,2529,47
bus,20201116,Burwood Station_South,896,Croydon Park,936,42
bus,20201116,Burwood Station_South,896,Croydon Park_Beaufort St and Kater Pl,934,84
bus,20201116,Cabramatta Station_West,3420,,,76
bus,20201116,Cabramatta Station_West,3420,Bonnyrigg Shopping Centre,3403,58
bus,20201116,Cabramatta Station_West,3420,Cabramatta_Free Serbian Orthodox Church,3425,60
bus,20201116,Cabramatta Station_West,3420,Cabramatta_Hughes St Pk,3417,37
bus,20201116,Cabramatta Station_West,3420,Cabramatta West,3430,86
bus,20201116,Cabramatta Station_West,3420,Canley Heights_Adolphus St and Canley Vale Rd,3441,37
bus,20201116,Cabramatta Station_West,3420,Canley Heights_Peel St and Canley Vale Rd,3439,66
bus,20201116,Cabramatta Station_West,3420,Canley Heights Primary School,3440,68
bus,20201116,Cabramatta Station_West,3420,Edensor Park Public School,3450,35
bus,20201116,Cabramatta Station_West,3420,Lucky Plaza Cabramatta West,3429,42
bus,20201116,Cabramatta Station_West,3420,Mount Pritchard,3432,87
bus,20201116,Cabramatta Station_West,3420,St Johns Park,3500,54
bus,20201116,Cabramatta West,3430,Cabramatta Station_West,3420,51
bus,20201116,Calvary Hospital,2740,Kogarah Station_East,2736,51
bus,20201116,Camden,3101,,,53
bus,20201116,Camden Valley Golf Resort,3692,Campbelltown Station_North,3213,40
bus,20201116,Cammeray,1902,North Sydney_Denison St,1962,73
bus,20201116,Cammeray,1902,Sydney CBD_Lands Dept Building_Bridge St,42,297
bus,20201116,Cammeray,1902,Sydney CBD_Wynyard Station_George St,57,52
bus,20201116,Cammeray_Miller St and Ernest St,1913,Big Bear Shopping Centre,1940,82
bus,20201116,Campbelltown Hospital,3221,Campbelltown Hospital,3221,37
bus,20201116,Campbelltown Hospital,3221,Campbelltown Town Centre_Campbelltown Station,3215,59
bus,20201116,Campbelltown Station_North,3213,Claymore Shopping Centre,3231,80
bus,20201116,Campbelltown Town Centre_Campbelltown Station,3215,,,207
bus,20201116,Campbelltown Town Centre_Campbelltown Station,3215,Airds_Riley Park,3201,58
bus,20201116,Campbelltown Town Centre_Campbelltown Station,3215,Airds Village Shopping Centre,3203,100
bus,20201116,Campbelltown Town Centre_Campbelltown Station,3215,Ambarvale High School,3303,82
bus,20201116,Campbelltown Town Centre_Campbelltown Station,3215,Ambarvale Shopping Centre,3299,56
bus,20201116,Campbelltown Town Centre_Campbelltown Station,3215,Bradbury,3204,39
bus,20201116,Campbelltown Town Centre_Campbelltown Station,3215,Bradbury_Baden Powell Res,3202,71
bus,20201116,Campbelltown Town Centre_Campbelltown Station,3215,Bradbury Shopping Centre,3200,43
bus,20201116,Campbelltown Town Centre_Campbelltown Station,3215,Campbelltown Hospital,3221,82
bus,20201116,Campbelltown Town Centre_Campbelltown Station,3215,Campbelltown Town Centre_Campbelltown Station,3215,183
bus,20201116,Campbelltown Town Centre_Campbelltown Station,3215,Campbelltown_Waminda Av and Broughton St,3218,65
bus,20201116,Campbelltown Town Centre_Campbelltown Station,3215,Centenary Park,3216,36
bus,20201116,Campbelltown Town Centre_Campbelltown Station,3215,Claymore Shopping Centre,3231,36
bus,20201116,Campbelltown Town Centre_Campbelltown Station,3215,Elizabeth Macarthur High School,3125,78
bus,20201116,Campbelltown Town Centre_Campbelltown Station,3215,Hoddle Ave Shopping Centre,3219,94
bus,20201116,Campbelltown Town Centre_Campbelltown Station,3215,Leumeah_Angle Res,3272,63
bus,20201116,Campbelltown Town Centre_Campbelltown Station,3215,Macarthur Station_South,3220,62
bus,20201116,Campbelltown Town Centre_Campbelltown Station,3215,Mount Annan Botanic Garden,3131,54
bus,20201116,Campbelltown Town Centre_Campbelltown Station,3215,Mount Annan High School,3124,41
bus,20201116,Campbelltown Town Centre_Campbelltown Station,3215,Narellan Town Centre,3114,128
bus,20201116,Campbelltown Town Centre_Campbelltown Station,3215,Rosemeadow,3306,40
bus,20201116,Campbelltown Town Centre_Campbelltown Station,3215,Ruse Village Shopping Centre,3274,79
bus,20201116,Campbelltown Town Centre_Campbelltown Station,3215,Smeaton Grange Industrial Area,3120,38
bus,20201116,Campbelltown Town Centre_Campbelltown Station,3215,Thomas Acres Primary School,3302,67
bus,20201116,Campbelltown Town Centre_Campbelltown Station,3215,Wollongong CBD _Wollongong Station_East,5647,38
bus,20201116,Campbelltown_Waminda Av and Broughton St,3218,Campbelltown Town Centre_Campbelltown Station,3215,52
bus,20201116,Campsie,2515,,,49
bus,20201116,Campsie,2515,Belmore South Primary School,2506,61
bus,20201116,Campsie,2515,Campsie,2515,50
bus,20201116,Campsie,2515,Campsie_Elizabeth Ln and Perry Ln,2529,48
bus,20201116,Campsie,2515,Campsie Industrial Area,2517,101
bus,20201116,Campsie_Beamish St and Ninth Av,2511,,,94
bus,20201116,Campsie_Beamish St and Ninth Av,2511,Bexley North Station,2729,36
bus,20201116,Campsie_Beamish St and Ninth Av,2511,Burwood_Elsie St,913,45
bus,20201116,Campsie_Beamish St and Ninth Av,2511,Burwood Plaza,915,458
bus,20201116,Campsie_Beamish St and Ninth Av,2511,Burwood Station_North,895,46
bus,20201116,Campsie_Beamish St and Ninth Av,2511,Campsie_Beamish St and Ninth Av,2511,38
bus,20201116,Campsie_Beamish St and Ninth Av,2511,Croydon Park,936,40
bus,20201116,Campsie_Beamish St and Ninth Av,2511,Rockdale,2764,50
bus,20201116,Campsie_Beamish St and Ninth Av,2511,Westfield_Hurstville,2606,71
bus,20201116,Campsie Industrial Area,2517,Campsie_Beamish St and Ninth Av,2511,44
bus,20201116,Canley Heights_Peel St and Canley Vale Rd,3439,Cabramatta Station_West,3420,75
bus,20201116,Canley Heights Primary School,3440,Cabramatta Station_West,3420,89
bus,20201116,Canley Heights Primary School,3440,Canley Vale Station_West,3442,47
bus,20201116,Canley Vale Station_West,3442,Canley Heights_Peel St and Canley Vale Rd,3439,42
bus,20201116,Canterbury Memorial Hospital,2514,Burwood Plaza,915,97
bus,20201116,Canterbury Memorial Hospital,2514,Campsie_Anzac Square,2508,63
bus,20201116,Canterbury Memorial Hospital,2514,Campsie_Beamish St and Ninth Av,2511,53
bus,20201116,Canterbury Station_North,897,Dulwich Hill_Dixon Av and Elizabeth Av,943,36
bus,20201116,Carisbrook House Lane Cove,1827,Sydney CBD_Metcentre,47,66
bus,20201116,Carlingford Court,1105,Epping Station_West,1407,156
bus,20201116,Carlingford Court,1105,Parramatta Station_South,1059,47
bus,20201116,Carlingford High School,1102,,,55
bus,20201116,Carlingford High School,1102,Epping Station_West,1407,49
bus,20201116,Carlingford_Marshall Rd and Kenny Pl,1108,Parramatta Station_South,1059,52
bus,20201116,Carlingford Station,1106,Epping Station_West,1407,129
bus,20201116,Carramar Station,1216,Fairfield Station_West,3456,42
bus,20201116,Cartwright,3850,Liverpool Station,3843,43
bus,20201116,Cartwright_Church of Christ,3852,Liverpool Station,3843,101
bus,20201116,Castle Cove,1847,King St and George St,83,61
bus,20201116,Castle Cove,1847,Sydney CBD_Wynyard Station_George St,57,135
bus,20201116,Castle Cove,1847,Westfield Chatswood_Chatswood Station_East,1805,43
bus,20201116,Castle Hill,4542,King St and George St,83,38
bus,20201116,Castle Hill,4542,Sydney CBD_Wynyard Station_George St,57,39
bus,20201116,Castle Hill_Crane Rd and Cecil Av,4537,,,85
bus,20201116,Castle Hill_Crane Rd and Cecil Av,4537,Baulkham Hills North Primary School,4501,88
bus,20201116,Castle Hill_Crane Rd and Cecil Av,4537,Castle Hill,4542,44
bus,20201116,Castle Hill_Crane Rd and Cecil Av,4537,Castle Hill_Crane Rd and Cecil Av,4537,41
bus,20201116,Castle Hill_Crane Rd and Cecil Av,4537,Castle Hill_Gary St and Narelle Av,4540,45
bus,20201116,Castle Hill_Crane Rd and Cecil Av,4537,King St and George St,83,113
bus,20201116,Castle Hill_Crane Rd and Cecil Av,4537,Parramatta Station_South,1059,144
bus,20201116,Castle Hill_Crane Rd and Cecil Av,4537,Stockland Mall Baulkham Hills,4505,84
bus,20201116,Castle Hill_Crane Rd and Cecil Av,4537,Sydney CBD_Wynyard Station_George St,57,117
bus,20201116,Castle Hill_Gary St and Narelle Av,4540,King St and George St,83,46
bus,20201116,Castle Hill_Gary St and Narelle Av,4540,Sydney CBD_Wynyard Station_George St,57,48
bus,20201116,Castle Hill Industrial Estate,4532,Parramatta Station_South,1059,37
bus,20201116,Castle Hill_Kings Rd and Queens Ct,4569,Castle Hill Showground,4543,54
bus,20201116,Castle Hill Showground,4543,Bernie Mullane Sports Complex,4561,39
bus,20201116,Castle Hill Showground,4543,Castle Hill Industrial Estate,4532,42
bus,20201116,Castle Hill Showground,4543,Kellyville High School,4566,47
bus,20201116,Castle Hill Showground,4543,St Angelas Primary School,4570,43
bus,20201116,Castle Hill_Westminister Dr and Windsor Ct,4548,,,65
bus,20201116,Castle Towers,4533,,,55
bus,20201116,Castle Towers,4533,Castle Hill_Yaringa Road and Applecross Av,4529,59
bus,20201116,Castle Towers,4533,Cherrybrook,4549,44
bus,20201116,Castle Towers,4533,Cherrybrook Village Shopping Centre,4547,61
bus,20201116,Castle Towers,4533,Dural Mall Shopping Centre,4310,73
bus,20201116,Castle Towers,4533,The Castle Hill Villages,4551,45
bus,20201116,Casula,3803,Liverpool Station,3843,48
bus,20201116,Casula Mall Shopping Centre,3802,Liverpool Station,3843,40
bus,20201116,Casula Shopping Centre,3800,Liverpool_Northumberland St and Moore St,3866,37
bus,20201116,Casula Shopping Centre,3800,Liverpool Station,3843,65
bus,20201116,Cessnock High School,6714,,,54
bus,20201116,Charlestown Square,6414,Kotara_Garden City,6303,66
bus,20201116,Charmhaven,5134,,,99
bus,20201116,Charmhaven,5134,Charmhaven,5134,47
bus,20201116,Charmhaven,5134,Gorokan,5136,50
bus,20201116,Charmhaven,5134,Hunter Institute of Technology_Wyong Campus,5200,74
bus,20201116,Charmhaven,5134,Toukley,5170,79
bus,20201116,Chatswood,1804,Chatswood,1804,40
bus,20201116,Chatswood,1804,Sydney CBD_Galeries Victoria,96,51
bus,20201116,Chatswood,1804,Westfield Chatswood_Chatswood Station_East,1805,199
bus,20201116,Chatswood,1804,Willoughby Girls High School,1850,49
