mode,date,TZname_on,TZcode_on,TZname_off,TZcode_off,count
train,20200828,Chatswood Station_West,1806,Kogarah Station_East,2736,47
train,20200828,Chatswood Station_West,1806,Lidcombe_Joseph St and James St,1341,102
train,20200828,Chatswood Station_West,1806,Lindfield Station_West,1713,471
train,20200828,Chatswood Station_West,1806,Macquarie Centre,1539,943
train,20200828,Chatswood Station_West,1806,Mascot Station,411,89
train,20200828,Chatswood Station_West,1806,Meadowbank Station_East,1589,62
train,20200828,Chatswood Station_West,1806,Milsons Point Station_West and Ferry Wharf,1960,205
train,20200828,Chatswood Station_West,1806,Mount Colah Station,1605,36
train,20200828,Chatswood Station_West,1806,Newtown Station_South,249,70
train,20200828,Chatswood Station_West,1806,North Ryde Station_South,1562,378
train,20200828,Chatswood Station_West,1806,North Sydney Station,1957,390
train,20200828,Chatswood Station_West,1806,Parramatta Station_North,1055,120
train,20200828,Chatswood Station_West,1806,Pennant Hills Station_East,1417,42
train,20200828,Chatswood Station_West,1806,Pymble Station_East,1721,205
train,20200828,Chatswood Station_West,1806,Redfern Station,215,159
train,20200828,Chatswood Station_West,1806,Rhodes Station_West,668,103
train,20200828,Chatswood Station_West,1806,Rockdale Station,2766,54
train,20200828,Chatswood Station_West,1806,Roseville Station_East,1714,303
train,20200828,Chatswood Station_West,1806,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,163
train,20200828,Chatswood Station_West,1806,Rouse Hill Town Centre,4444,105
train,20200828,Chatswood Station_West,1806,St Leonards,1844,884
train,20200828,Chatswood Station_West,1806,Strathfield Station_North,969,186
train,20200828,Chatswood Station_West,1806,Sydney CBD_Circular Quay Station-Wharves,26,57
train,20200828,Chatswood Station_West,1806,Sydney CBD_Sydney Town Hall,103,1208
train,20200828,Chatswood Station_West,1806,Sydney CBD_Wynyard Station_George St,57,743
train,20200828,Chatswood Station_West,1806,Thornleigh Station_East,1645,43
train,20200828,Chatswood Station_West,1806,Turramurra Station_West,1743,281
train,20200828,Chatswood Station_West,1806,Wahroonga Station,1751,117
train,20200828,Chatswood Station_West,1806,Waitara Station_South,1634,220
train,20200828,Chatswood Station_West,1806,Warrawee Station,1753,46
train,20200828,Chatswood Station_West,1806,Waverton Station,1919,84
train,20200828,Chatswood Station_West,1806,Westfield Hornsby_Hornsby Station_East,1627,595
train,20200828,Chatswood Station_West,1806,Westfield_Hurstville,2606,144
train,20200828,Chatswood Station_West,1806,West Ryde Station_West,1583,80
train,20200828,Chatswood Station_West,1806,Wolli Creek Station,2702,56
train,20200828,Chatswood Station_West,1806,Wollstonecraft Station,1916,111
train,20200828,Chatswood Station_West,1806,Woy Woy Station,5397,55
train,20200828,Cheltenham Girls High School,1422,Central Station,146,40
train,20200828,Cheltenham Girls High School,1422,Eastwood Station,1506,43
train,20200828,Cheltenham Girls High School,1422,Epping Station_East,1406,231
train,20200828,Cheltenham Girls High School,1422,Macquarie Centre,1539,40
train,20200828,Cherrybook_Robert Road Park West,4574,Baulkham Hills_Norwest Bvd and Columbia Av,4515,36
train,20200828,Cherrybook_Robert Road Park West,4574,Bella Vista_Commercial Area,4516,39
train,20200828,Cherrybook_Robert Road Park West,4574,Castle Hill Showground,4543,36
train,20200828,Cherrybook_Robert Road Park West,4574,Castle Towers,4533,152
train,20200828,Cherrybook_Robert Road Park West,4574,Central Station,146,97
train,20200828,Cherrybook_Robert Road Park West,4574,Chatswood Station_West,1806,181
train,20200828,Cherrybook_Robert Road Park West,4574,Cherrybook_Robert Road Park West,4574,41
train,20200828,Cherrybook_Robert Road Park West,4574,Epping Station_East,1406,80
train,20200828,Cherrybook_Robert Road Park West,4574,Kellyville_Riley T-Way,4559,44
train,20200828,Cherrybook_Robert Road Park West,4574,Macquarie Centre,1539,167
train,20200828,Cherrybook_Robert Road Park West,4574,North Ryde Station_South,1562,37
train,20200828,Cherrybook_Robert Road Park West,4574,North Sydney Station,1957,70
train,20200828,Cherrybook_Robert Road Park West,4574,Rouse Hill Town Centre,4444,57
train,20200828,Cherrybook_Robert Road Park West,4574,St Leonards,1844,68
train,20200828,Cherrybook_Robert Road Park West,4574,Sydney CBD_Sydney Town Hall,103,99
train,20200828,Cherrybook_Robert Road Park West,4574,Sydney CBD_Wynyard Station_George St,57,103
train,20200828,Chester Hill Station_North,1203,Bankstown Square,2305,76
train,20200828,Chester Hill Station_North,1203,Cabramatta Station_East,3418,62
train,20200828,Chester Hill Station_North,1203,Campsie_Anzac Square,2508,37
train,20200828,Chester Hill Station_North,1203,Central Station,146,40
train,20200828,Chester Hill Station_North,1203,Sydney CBD_Sydney Town Hall,103,38
train,20200828,Clyde Station_North,1222,Auburn Station_South,1309,63
train,20200828,Clyde Station_North,1222,Central Station,146,43
train,20200828,Clyde Station_North,1222,Parramatta Station_North,1055,106
train,20200828,Clyde Station_North,1222,Strathfield Station_North,969,38
train,20200828,Clyde Station_North,1222,Sydney CBD_Sydney Town Hall,103,66
train,20200828,Clyde Station_North,1222,Sydney CBD_Wynyard Station_George St,57,39
train,20200828,Como Station,2835,Sydney CBD_Sydney Town Hall,103,40
train,20200828,Concord West Station_East,718,Burwood Station_South,896,52
train,20200828,Concord West Station_East,718,Central Station,146,94
train,20200828,Concord West Station_East,718,Eastwood Station,1506,41
train,20200828,Concord West Station_East,718,Redfern Station,215,37
train,20200828,Concord West Station_East,718,Rhodes Station_West,668,37
train,20200828,Concord West Station_East,718,Strathfield Station_North,969,67
train,20200828,Concord West Station_East,718,Sydney CBD_Sydney Town Hall,103,123
train,20200828,Concord West Station_East,718,Sydney CBD_Wynyard Station_George St,57,96
train,20200828,Cronulla Station and Ferry Wharf,2919,,,88
train,20200828,Cronulla Station and Ferry Wharf,2919,Bondi Junction Station,517,36
train,20200828,Cronulla Station and Ferry Wharf,2919,Caringbah Station,2904,142
train,20200828,Cronulla Station and Ferry Wharf,2919,Central Station,146,85
train,20200828,Cronulla Station and Ferry Wharf,2919,Cronulla Station and Ferry Wharf,2919,42
train,20200828,Cronulla Station and Ferry Wharf,2919,Gymea Station_South,2928,70
train,20200828,Cronulla Station and Ferry Wharf,2919,Jannali Station_West,2840,37
train,20200828,Cronulla Station and Ferry Wharf,2919,Kirrawee Station,2854,70
train,20200828,Cronulla Station and Ferry Wharf,2919,Kogarah Station_East,2736,39
train,20200828,Cronulla Station and Ferry Wharf,2919,Martin Place Station,77,64
train,20200828,Cronulla Station and Ferry Wharf,2919,Redfern Station,215,37
train,20200828,Cronulla Station and Ferry Wharf,2919,Rockdale Station,2766,36
train,20200828,Cronulla Station and Ferry Wharf,2919,Sutherland Station_West,2850,109
train,20200828,Cronulla Station and Ferry Wharf,2919,Sydney CBD_Sydney Town Hall,103,93
train,20200828,Cronulla Station and Ferry Wharf,2919,Sydney CBD_Wynyard Station_George St,57,38
train,20200828,Cronulla Station and Ferry Wharf,2919,Westfield_Hurstville,2606,148
train,20200828,Cronulla Station and Ferry Wharf,2919,Westfield_Miranda Station_North,2936,229
train,20200828,Croydon Station_South,921,,,39
train,20200828,Croydon Station_South,921,Ashfield Station_North,902,72
train,20200828,Croydon Station_South,921,Burwood Station_South,896,95
train,20200828,Croydon Station_South,921,Central Station,146,111
train,20200828,Croydon Station_South,921,Newtown Station_South,249,75
train,20200828,Croydon Station_South,921,Parramatta Station_North,1055,53
train,20200828,Croydon Station_South,921,Strathfield Station_North,969,75
train,20200828,Croydon Station_South,921,Summer Hill Station_South,953,42
train,20200828,Croydon Station_South,921,Sydney CBD_Sydney Town Hall,103,178
train,20200828,Croydon Station_South,921,Sydney CBD_Wynyard Station_George St,57,93
train,20200828,Dapto Station,5717,Wollongong CBD _Wollongong Station_East,5647,39
train,20200828,Doonside Station_North,4134,,,38
train,20200828,Doonside Station_North,4134,Blacktown Station_North,4105,232
train,20200828,Doonside Station_North,4134,Central Station,146,86
train,20200828,Doonside Station_North,4134,Mount Druitt Station_South,4040,87
train,20200828,Doonside Station_North,4134,Parramatta Station_North,1055,245
train,20200828,Doonside Station_North,4134,Penrith Station Car Park,4977,51
train,20200828,Doonside Station_North,4134,St Marys Station_South_East,5011,70
train,20200828,Doonside Station_North,4134,Sydney CBD_Sydney Town Hall,103,103
train,20200828,Doonside Station_North,4134,Sydney CBD_Wynyard Station_George St,57,78
train,20200828,Doonside Station_North,4134,Westmead Station_South,1007,51
train,20200828,Dulwich Hill Station_South,946,Bankstown Square,2305,78
train,20200828,Dulwich Hill Station_South,946,Bondi Junction Station,517,47
train,20200828,Dulwich Hill Station_South,946,Campsie_Anzac Square,2508,93
train,20200828,Dulwich Hill Station_South,946,Central Station,146,133
train,20200828,Dulwich Hill Station_South,946,Erskineville Station_West,255,38
train,20200828,Dulwich Hill Station_South,946,Marrickville Station_South,310,46
train,20200828,Dulwich Hill Station_South,946,Redfern Station,215,55
train,20200828,Dulwich Hill Station_South,946,St James Station,107,36
train,20200828,Dulwich Hill Station_South,946,St Peters Station_South,328,39
train,20200828,Dulwich Hill Station_South,946,Sydney CBD_Circular Quay Station-Wharves,26,55
train,20200828,Dulwich Hill Station_South,946,Sydney CBD_Sydney Town Hall,103,186
train,20200828,Dulwich Hill Station_South,946,Sydney CBD_Wynyard Station_George St,57,157
train,20200828,East Hills Station,2373,Central Station,146,46
train,20200828,East Hills Station,2373,St James Station,107,49
train,20200828,Eastwood Station,1506,,,75
train,20200828,Eastwood Station,1506,Auburn Station_South,1309,43
train,20200828,Eastwood Station,1506,Burwood Station_South,896,195
train,20200828,Eastwood Station,1506,Castle Towers,4533,47
train,20200828,Eastwood Station,1506,Central Station,146,283
train,20200828,Eastwood Station,1506,Chatswood Station_West,1806,189
train,20200828,Eastwood Station,1506,Eastwood Station,1506,82
train,20200828,Eastwood Station,1506,Epping Station_East,1406,428
train,20200828,Eastwood Station,1506,Lidcombe_Joseph St and James St,1341,60
train,20200828,Eastwood Station,1506,Macquarie Centre,1539,81
train,20200828,Eastwood Station,1506,Meadowbank Station_East,1589,87
train,20200828,Eastwood Station,1506,North Strathfield Station_West,719,49
train,20200828,Eastwood Station,1506,North Sydney Station,1957,45
train,20200828,Eastwood Station,1506,Pennant Hills Station_East,1417,51
train,20200828,Eastwood Station,1506,Redfern Station,215,79
train,20200828,Eastwood Station,1506,Rhodes Station_West,668,192
train,20200828,Eastwood Station,1506,St Leonards,1844,40
train,20200828,Eastwood Station,1506,Strathfield Station_North,969,237
train,20200828,Eastwood Station,1506,Sydney CBD_Circular Quay Station-Wharves,26,35
train,20200828,Eastwood Station,1506,Sydney CBD_Sydney Town Hall,103,285
train,20200828,Eastwood Station,1506,Sydney CBD_Wynyard Station_George St,57,171
train,20200828,Eastwood Station,1506,Westfield Hornsby_Hornsby Station_East,1627,174
train,20200828,Eastwood Station,1506,West Ryde Station_West,1583,145
train,20200828,Eden Park Shopping Centre,1548,Castle Hill Showground,4543,35
train,20200828,Eden Park Shopping Centre,1548,Castle Towers,4533,49
train,20200828,Eden Park Shopping Centre,1548,Central Station,146,53
train,20200828,Eden Park Shopping Centre,1548,Chatswood Station_West,1806,214
train,20200828,Eden Park Shopping Centre,1548,Epping Station_East,1406,95
train,20200828,Eden Park Shopping Centre,1548,Kellyville_Riley T-Way,4559,46
train,20200828,Eden Park Shopping Centre,1548,Macquarie Centre,1539,96
train,20200828,Eden Park Shopping Centre,1548,North Sydney Station,1957,46
train,20200828,Eden Park Shopping Centre,1548,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,84
train,20200828,Eden Park Shopping Centre,1548,Rouse Hill Town Centre,4444,36
train,20200828,Eden Park Shopping Centre,1548,St Leonards,1844,65
train,20200828,Eden Park Shopping Centre,1548,Strathfield Station_North,969,52
train,20200828,Eden Park Shopping Centre,1548,Sydney CBD_Sydney Town Hall,103,90
train,20200828,Eden Park Shopping Centre,1548,Sydney CBD_Wynyard Station_George St,57,39
train,20200828,Eden Park Shopping Centre,1548,Westfield Hornsby_Hornsby Station_East,1627,41
train,20200828,Edgecliff Station,539,,,48
train,20200828,Edgecliff Station,539,Ashfield Station_North,902,53
train,20200828,Edgecliff Station,539,Beaconsfield Industrial Area_Green Square Station,264,42
train,20200828,Edgecliff Station,539,Bondi Junction Station,517,763
train,20200828,Edgecliff Station,539,Burwood Station_South,896,52
train,20200828,Edgecliff Station,539,Campsie_Anzac Square,2508,45
train,20200828,Edgecliff Station,539,Central Station,146,347
train,20200828,Edgecliff Station,539,Chatswood Station_West,1806,39
train,20200828,Edgecliff Station,539,Edgecliff Station,539,79
train,20200828,Edgecliff Station,539,Kingsgate Shopping Centre,171,266
train,20200828,Edgecliff Station,539,Kogarah Station_East,2736,82
train,20200828,Edgecliff Station,539,Martin Place Station,77,830
train,20200828,Edgecliff Station,539,Mascot Station,411,55
train,20200828,Edgecliff Station,539,Newtown Station_South,249,41
train,20200828,Edgecliff Station,539,North Sydney Station,1957,50
train,20200828,Edgecliff Station,539,Parramatta Station_North,1055,72
train,20200828,Edgecliff Station,539,Redfern Station,215,118
train,20200828,Edgecliff Station,539,Rockdale Station,2766,87
train,20200828,Edgecliff Station,539,Strathfield Station_North,969,66
train,20200828,Edgecliff Station,539,Sydenham Station_East,331,58
train,20200828,Edgecliff Station,539,Sydney CBD_Sydney Town Hall,103,646
train,20200828,Edgecliff Station,539,Sydney CBD_Wynyard Station_George St,57,54
train,20200828,Edgecliff Station,539,Westfield_Hurstville,2606,128
train,20200828,Edgecliff Station,539,Wolli Creek Station,2702,45
train,20200828,Edmonson Park,3865,,,39
train,20200828,Edmonson Park,3865,Auburn Station_South,1309,39
train,20200828,Edmonson Park,3865,Central Station,146,115
train,20200828,Edmonson Park,3865,Glenfield Station_North,3277,59
train,20200828,Edmonson Park,3865,Liverpool Station_East,3848,96
train,20200828,Edmonson Park,3865,Parramatta Station_North,1055,83
train,20200828,Edmonson Park,3865,St James Station,107,95
train,20200828,Edmonson Park,3865,Sydney CBD_Circular Quay Station-Wharves,26,38
train,20200828,Edmonson Park,3865,Sydney CBD_Sydney Town Hall,103,64
train,20200828,Edmonson Park,3865,Sydney CBD_Wynyard Station_George St,57,92
train,20200828,Emu Plains Station_South,4924,Central Station,146,74
train,20200828,Emu Plains Station_South,4924,Parramatta Station_North,1055,79
train,20200828,Emu Plains Station_South,4924,Penrith Station Car Park,4977,60
train,20200828,Engadine Station,2807,,,40
train,20200828,Engadine Station,2807,Central Station,146,47
train,20200828,Engadine Station,2807,Martin Place Station,77,43
train,20200828,Engadine Station,2807,Sutherland Station_West,2850,61
train,20200828,Engadine Station,2807,Sydney CBD_Sydney Town Hall,103,60
train,20200828,Engadine Station,2807,Westfield_Hurstville,2606,76
train,20200828,Engadine Station,2807,Westfield_Miranda Station_North,2936,45
train,20200828,Epping Station_East,1406,,,296
train,20200828,Epping Station_East,1406,Baulkham Hills_Norwest Bvd and Columbia Av,4515,63
train,20200828,Epping Station_East,1406,Beecroft Station_East,1418,68
train,20200828,Epping Station_East,1406,Bella Vista_Commercial Area,4516,47
train,20200828,Epping Station_East,1406,Bondi Junction Station,517,43
train,20200828,Epping Station_East,1406,Burwood Station_South,896,149
train,20200828,Epping Station_East,1406,Castle Hill Showground,4543,36
train,20200828,Epping Station_East,1406,Castle Towers,4533,166
train,20200828,Epping Station_East,1406,Central Station,146,529
train,20200828,Epping Station_East,1406,Chatswood Station_West,1806,707
train,20200828,Epping Station_East,1406,Cheltenham Girls High School,1422,149
train,20200828,Epping Station_East,1406,Cherrybook_Robert Road Park West,4574,80
train,20200828,Epping Station_East,1406,Eastwood Station,1506,413
train,20200828,Epping Station_East,1406,Eden Park Shopping Centre,1548,100
train,20200828,Epping Station_East,1406,Epping Station_East,1406,204
train,20200828,Epping Station_East,1406,Gosford Station_East,5334,62
train,20200828,Epping Station_East,1406,Kellyville_Riley T-Way,4559,53
train,20200828,Epping Station_East,1406,Macquarie Centre,1539,450
train,20200828,Epping Station_East,1406,Meadowbank Station_East,1589,53
train,20200828,Epping Station_East,1406,Milsons Point Station_West and Ferry Wharf,1960,37
train,20200828,Epping Station_East,1406,Newtown Station_South,249,42
train,20200828,Epping Station_East,1406,Normanhurst Boys High School,1642,65
train,20200828,Epping Station_East,1406,North Ryde Station_South,1562,78
train,20200828,Epping Station_East,1406,North Sydney Station,1957,114
train,20200828,Epping Station_East,1406,Pennant Hills Station_East,1417,67
train,20200828,Epping Station_East,1406,Redfern Station,215,118
train,20200828,Epping Station_East,1406,Rhodes Station_West,668,119
train,20200828,Epping Station_East,1406,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,70
train,20200828,Epping Station_East,1406,Rouse Hill Town Centre,4444,88
train,20200828,Epping Station_East,1406,St Leonards,1844,213
train,20200828,Epping Station_East,1406,Strathfield Station_North,969,239
train,20200828,Epping Station_East,1406,Sydney CBD_Circular Quay Station-Wharves,26,47
train,20200828,Epping Station_East,1406,Sydney CBD_Sydney Town Hall,103,325
train,20200828,Epping Station_East,1406,Sydney CBD_Wynyard Station_George St,57,281
train,20200828,Epping Station_East,1406,Thornleigh Station_East,1645,41
train,20200828,Epping Station_East,1406,Westfield Hornsby_Hornsby Station_East,1627,316
train,20200828,Epping Station_East,1406,West Ryde Station_West,1583,167
train,20200828,Epping Station_East,1406,Woy Woy Station,5397,37
train,20200828,Erskineville Station_West,255,Bondi Junction Station,517,40
train,20200828,Erskineville Station_West,255,Campsie_Anzac Square,2508,52
train,20200828,Erskineville Station_West,255,Central Station,146,165
train,20200828,Erskineville Station_West,255,Kingsgate Shopping Centre,171,39
train,20200828,Erskineville Station_West,255,Marrickville Station_South,310,39
train,20200828,Erskineville Station_West,255,Redfern Station,215,43
train,20200828,Erskineville Station_West,255,St James Station,107,87
train,20200828,Erskineville Station_West,255,Sydney CBD_Circular Quay Station-Wharves,26,73
train,20200828,Erskineville Station_West,255,Sydney CBD_Sydney Town Hall,103,201
train,20200828,Erskineville Station_West,255,Sydney CBD_Wynyard Station_George St,57,198
train,20200828,Fairfield Station_West,3456,,,170
train,20200828,Fairfield Station_West,3456,Ashfield Station_North,902,37
train,20200828,Fairfield Station_West,3456,Auburn Station_South,1309,148
train,20200828,Fairfield Station_West,3456,Blacktown Station_North,4105,55
train,20200828,Fairfield Station_West,3456,Burwood Station_South,896,71
train,20200828,Fairfield Station_West,3456,Cabramatta Station_East,3418,333
train,20200828,Fairfield Station_West,3456,Campbelltown Station_North,3213,55
train,20200828,Fairfield Station_West,3456,Canley Vale Station_West,3442,84
train,20200828,Fairfield Station_West,3456,Central Station,146,219
train,20200828,Fairfield Station_West,3456,Fairfield Station_West,3456,104
train,20200828,Fairfield Station_West,3456,Glenfield Station_North,3277,60
train,20200828,Fairfield Station_West,3456,Granville Station_South,1224,101
train,20200828,Fairfield Station_West,3456,Guildford Station_West,1267,105
train,20200828,Fairfield Station_West,3456,Lidcombe_Joseph St and James St,1341,60
train,20200828,Fairfield Station_West,3456,Liverpool Station_East,3848,326
train,20200828,Fairfield Station_West,3456,Merrylands Station_West,1277,155
train,20200828,Fairfield Station_West,3456,Newtown Station_South,249,52
train,20200828,Fairfield Station_West,3456,Parramatta Station_North,1055,256
train,20200828,Fairfield Station_West,3456,Redfern Station,215,59
train,20200828,Fairfield Station_West,3456,St James Station,107,36
train,20200828,Fairfield Station_West,3456,Strathfield Station_North,969,50
train,20200828,Fairfield Station_West,3456,Sydney CBD_Circular Quay Station-Wharves,26,87
train,20200828,Fairfield Station_West,3456,Sydney CBD_Sydney Town Hall,103,194
train,20200828,Fairfield Station_West,3456,Sydney CBD_Wynyard Station_George St,57,170
train,20200828,Fairfield Station_West,3456,Warwick Farm Station_West,3837,47
train,20200828,Fairfield Station_West,3456,Westmead Station_South,1007,36
train,20200828,Fairfield Station_West,3456,Yennora Station_South,1210,39
train,20200828,Flemington Markets_Flemington Station,961,,,52
train,20200828,Flemington Markets_Flemington Station,961,Ashfield Station_North,902,91
train,20200828,Flemington Markets_Flemington Station,961,Auburn Station_South,1309,238
train,20200828,Flemington Markets_Flemington Station,961,Bankstown Square,2305,45
train,20200828,Flemington Markets_Flemington Station,961,Blacktown Station_North,4105,46
train,20200828,Flemington Markets_Flemington Station,961,Bondi Junction Station,517,42
train,20200828,Flemington Markets_Flemington Station,961,Burwood Station_South,896,226
train,20200828,Flemington Markets_Flemington Station,961,Central Station,146,242
train,20200828,Flemington Markets_Flemington Station,961,Chatswood Station_West,1806,39
train,20200828,Flemington Markets_Flemington Station,961,Flemington Markets_Flemington Station,961,44
train,20200828,Flemington Markets_Flemington Station,961,Granville Station_South,1224,63
train,20200828,Flemington Markets_Flemington Station,961,Lidcombe_Joseph St and James St,1341,146
train,20200828,Flemington Markets_Flemington Station,961,Liverpool Station_East,3848,41
train,20200828,Flemington Markets_Flemington Station,961,Merrylands Station_West,1277,54
train,20200828,Flemington Markets_Flemington Station,961,Newtown Station_South,249,71
train,20200828,Flemington Markets_Flemington Station,961,North Sydney Station,1957,51
train,20200828,Flemington Markets_Flemington Station,961,Parramatta Station_North,1055,169
train,20200828,Flemington Markets_Flemington Station,961,Redfern Station,215,61
train,20200828,Flemington Markets_Flemington Station,961,Rhodes Station_West,668,35
train,20200828,Flemington Markets_Flemington Station,961,Strathfield Station_North,969,231
train,20200828,Flemington Markets_Flemington Station,961,Sydney CBD_Circular Quay Station-Wharves,26,45
train,20200828,Flemington Markets_Flemington Station,961,Sydney CBD_Sydney Town Hall,103,229
train,20200828,Flemington Markets_Flemington Station,961,Sydney CBD_Wynyard Station_George St,57,166
train,20200828,Georgetown,6388,Hamilton East,6317,50
train,20200828,Glenbrook Station,4612,Central Station,146,42
train,20200828,Glenfield Station_North,3277,,,219
train,20200828,Glenfield Station_North,3277,Beaconsfield Industrial Area_Green Square Station,264,53
train,20200828,Glenfield Station_North,3277,Bondi Junction Station,517,36
train,20200828,Glenfield Station_North,3277,Cabramatta Station_East,3418,140
train,20200828,Glenfield Station_North,3277,Campbelltown Station_North,3213,103
train,20200828,Glenfield Station_North,3277,Central Station,146,266
train,20200828,Glenfield Station_North,3277,Edmonson Park,3865,58
train,20200828,Glenfield Station_North,3277,Fairfield Station_West,3456,60
train,20200828,Glenfield Station_North,3277,Glenfield Station_North,3277,50
train,20200828,Glenfield Station_North,3277,Holsworthy Army Base,3830,47
train,20200828,Glenfield Station_North,3277,Ingleburn Industrial Estate_North Eastern End_Ingleburn Station,3247,70
train,20200828,Glenfield Station_North,3277,Liverpool Station_East,3848,186
train,20200828,Glenfield Station_North,3277,Macarthur Station_North,3217,43
train,20200828,Glenfield Station_North,3277,Mascot Station,411,59
train,20200828,Glenfield Station_North,3277,Minto Industrial Area_Northern End_Minto Station,3289,42
train,20200828,Glenfield Station_North,3277,Panania Station_North,2370,46
train,20200828,Glenfield Station_North,3277,Parramatta Station_North,1055,137
train,20200828,Glenfield Station_North,3277,Redfern Station,215,41
train,20200828,Glenfield Station_North,3277,Revesby Station_South,2384,48
train,20200828,Glenfield Station_North,3277,St James Station,107,199
train,20200828,Glenfield Station_North,3277,Sydney CBD_Circular Quay Station-Wharves,26,109
train,20200828,Glenfield Station_North,3277,Sydney CBD_Sydney Town Hall,103,87
train,20200828,Glenfield Station_North,3277,Sydney CBD_Wynyard Station_George St,57,169
train,20200828,Gordon Station_East,1703,,,97
train,20200828,Gordon Station_East,1703,Central Station,146,147
train,20200828,Gordon Station_East,1703,Chatswood Station_West,1806,579
train,20200828,Gordon Station_East,1703,Gordon Station_East,1703,38
train,20200828,Gordon Station_East,1703,Lindfield Station_West,1713,72
train,20200828,Gordon Station_East,1703,Milsons Point Station_West and Ferry Wharf,1960,48
train,20200828,Gordon Station_East,1703,North Sydney Station,1957,149
train,20200828,Gordon Station_East,1703,Pymble Station_East,1721,47
train,20200828,Gordon Station_East,1703,Redfern Station,215,48
train,20200828,Gordon Station_East,1703,St Leonards,1844,189
train,20200828,Gordon Station_East,1703,Sydney CBD_Sydney Town Hall,103,339
train,20200828,Gordon Station_East,1703,Sydney CBD_Wynyard Station_George St,57,355
train,20200828,Gordon Station_East,1703,Turramurra Station_West,1743,73
train,20200828,Gordon Station_East,1703,Wahroonga Station,1751,43
train,20200828,Gordon Station_East,1703,Waitara Station_South,1634,79
train,20200828,Gordon Station_East,1703,Westfield Hornsby_Hornsby Station_East,1627,223
train,20200828,Gosford Station_East,5334,,,162
train,20200828,Gosford Station_East,5334,Central Station,146,217
train,20200828,Gosford Station_East,5334,Chatswood Station_West,1806,71
train,20200828,Gosford Station_East,5334,Epping Station_East,1406,57
train,20200828,Gosford Station_East,5334,Gosford Station_East,5334,55
train,20200828,Gosford Station_East,5334,Morisset Station,6221,37
train,20200828,Gosford Station_East,5334,North Sydney Station,1957,36
train,20200828,Gosford Station_East,5334,St Leonards,1844,75
train,20200828,Gosford Station_East,5334,Strathfield Station_North,969,51
train,20200828,Gosford Station_East,5334,Sydney CBD_Sydney Town Hall,103,65
train,20200828,Gosford Station_East,5334,Sydney CBD_Wynyard Station_George St,57,93
train,20200828,Gosford Station_East,5334,Westfield Hornsby_Hornsby Station_East,1627,238
train,20200828,Gosford Station_East,5334,Westfield Tuggerah,5180,99
train,20200828,Gosford Station_East,5334,Woy Woy Station,5397,247
train,20200828,Gosford Station_East,5334,Wyong Station_East,5202,137
train,20200828,Granville Station_South,1224,,,113
train,20200828,Granville Station_South,1224,Ashfield Station_North,902,61
train,20200828,Granville Station_South,1224,Auburn Station_South,1309,371
train,20200828,Granville Station_South,1224,Bankstown Square,2305,49
train,20200828,Granville Station_South,1224,Blacktown Station_North,4105,108
train,20200828,Granville Station_South,1224,Bondi Junction Station,517,61
train,20200828,Granville Station_South,1224,Burwood Station_South,896,135
train,20200828,Granville Station_South,1224,Cabramatta Station_East,3418,53
train,20200828,Granville Station_South,1224,Campbelltown Station_North,3213,38
train,20200828,Granville Station_South,1224,Central Station,146,258
train,20200828,Granville Station_South,1224,Chatswood Station_West,1806,38
train,20200828,Granville Station_South,1224,Fairfield Station_West,3456,106
train,20200828,Granville Station_South,1224,Flemington Markets_Flemington Station,961,53
train,20200828,Granville Station_South,1224,Granville Station_South,1224,86
train,20200828,Granville Station_South,1224,Guildford Station_West,1267,55
train,20200828,Granville Station_South,1224,Lidcombe_Joseph St and James St,1341,154
train,20200828,Granville Station_South,1224,Liverpool Station_East,3848,102
train,20200828,Granville Station_South,1224,Merrylands Station_West,1277,185
train,20200828,Granville Station_South,1224,Mount Druitt Station_South,4040,40
train,20200828,Granville Station_South,1224,Newtown Station_South,249,67
train,20200828,Granville Station_South,1224,North Sydney Station,1957,67
train,20200828,Granville Station_South,1224,Parramatta_High St and Raymond St,1065,61
train,20200828,Granville Station_South,1224,Parramatta Station_North,1055,557
train,20200828,Granville Station_South,1224,Redfern Station,215,76
train,20200828,Granville Station_South,1224,Seven Hills,4155,38
train,20200828,Granville Station_South,1224,Strathfield Station_North,969,174
train,20200828,Granville Station_South,1224,Sydney CBD_Circular Quay Station-Wharves,26,61
train,20200828,Granville Station_South,1224,Sydney CBD_Sydney Town Hall,103,280
train,20200828,Granville Station_South,1224,Sydney CBD_Wynyard Station_George St,57,224
train,20200828,Granville Station_South,1224,Westfield_Hurstville,2606,35
train,20200828,Granville Station_South,1224,Yennora Station_South,1210,37
train,20200828,Guildford Station_West,1267,,,65
train,20200828,Guildford Station_West,1267,Auburn Station_South,1309,136
train,20200828,Guildford Station_West,1267,Burwood Station_South,896,35
train,20200828,Guildford Station_West,1267,Cabramatta Station_East,3418,58
train,20200828,Guildford Station_West,1267,Central Station,146,109
train,20200828,Guildford Station_West,1267,Fairfield Station_West,3456,70
train,20200828,Guildford Station_West,1267,Granville Station_South,1224,63
train,20200828,Guildford Station_West,1267,Guildford Station_West,1267,44
train,20200828,Guildford Station_West,1267,Lidcombe_Joseph St and James St,1341,39
train,20200828,Guildford Station_West,1267,Liverpool Station_East,3848,65
